id,words,value
167,merito,1.4751070
167,merito,1.2853260
167,paga,0
167,parlare,-0.1866340
167,parole,0
167,parole,0
167,parole,0
167,standard,0.2611147
167,ue,0
168,funziona,0.2994969
168,incontrarti,0.7611853
168,matteo,0
168,paginadopopagina,0
168,prontissimi,2.0298460
168,quando,0
168,roma,0
168,senti,-0.0154834
168,spieghiamo,1.0527540
168,veniamo,0.8463420
168,vuoi,0.2428222
169,alunni,0
169,cambiamento,0.3068679
169,dice,0.3762959
169,genitori,0
169,insegnanti,1.5067950
169,insegnanti,0.3766988
169,partecipazione,0
169,passa,0.5649671
169,passa,0.5215081
170,buona,1.2762666
170,scuola,-0.2930168
171,capitale,-0.9564016
171,chiara,1.1493914
171,crescita,0
171,dite,0.5667784
171,export,0
171,italiano,0
171,italy,0
171,made,0
171,poco,-0.6277723
171,riforma,0.3269558
171,umano,0
172,anp,0
172,buona,1.2762666
172,scuola,-0.2930168
173,buona,1.2762666
173,derubata,0
173,diritto,0.8685339
173,é,0.1256011
173,lavoro,0.2492198
173,lavoro,-0.5771407
173,ministro,0
173,pensione,0
173,precari,-0.1206297
173,privati,-0.0971580
173,scuola,-0.2930168
174,disoccupazione,-1.7431666
174,istruzione,0.6303090
174,soluzione,0
174,strutturale,0
174,unica,-0.4680308
175,cosa,-0.1283872
175,fa,0.1616711
175,fatto,0.1788579
175,fatto,-0.0908829
175,gliela,0
175,male,-1.0616390
175,male,-0.8031169
175,ministro,0
175,racconto,0
175,rima,0
175,sinceramente,0.6263587
176,andarci,0.4756310
176,bisognerebbe,0.0000000
176,prima,0.1584426
176,prima,-0.0075449
176,riformare,0
176,scuola,-0.2930168
177,assente,-1.3480918
177,comunque,-0.4173426
177,de,0
177,lezione,0.6607961
177,sillabazione,0
178,errori,-1.4820060
178,errori,-0.6148262
178,lanciato,0.3750560
178,matteo,0
178,ortografici,0
178,renzi,0
178,riforma,0.3269558
178,scuola,-0.2930168
178,sito,-1.8277390
178,slide,0
179,ata,0
179,bene,0.5374784
179,caso,-0.1212673
179,docenti,0
179,docenti,0
179,laboratori,0
179,mai,-0.7627831
179,mandateci,0.5387213
179,personale,0
179,segreteria,0
179,x,0
179,x,0
180,buona,1.2762666
180,scuola,-0.2930168
180,sillabe,0
181,bene,0.5374784
181,comunque,-0.4173426
181,criticare,-0.8931758
181,dibattito,0.3458448
181,leggere,0.5279838
181,leggere,-0.6780423
181,paese,0
181,parliamone,-0.3761571
181,prima,0.1584426
181,prima,-0.0075449
181,primo,-0.0104580
181,vero,0.1398128
182,controllate,1.3239522
182,controllate,1.4567565
182,dite,0.5667784
182,errori,-1.4820060
182,errori,-0.6148262
182,me,0
182,quegli,-0.3560566
182,risultano,0.4078572
183,amici,0.2144977
183,antani,0
183,buona,1.2762666
183,destra,1.0474660
183,raccolta,0.3580097
183,raccolta,1.0376210
183,scappellamento,0
183,scuola,-0.2930168
183,supercazzole,0
184,ancora,-0.1261360
184,capito,-0.7112998
184,capito,0.6579523
184,consultazione,0.4708972
184,deve,-1.1850719
184,essere,0.1491227
184,già,-0.0130676
184,stata,0.1916996
184,stata,0.2126025
185,fatto,0.1788579
185,fatto,-0.0908829
185,renzi,0
186,assumere,-1.0330324
186,fatta,0.3145894
186,insegnanti,1.5067950
186,insegnanti,0.3766988
186,mai,-0.7627831
186,misura,-0.3407565
186,misura,-0.7674363
186,pensa,0.1840481
186,postificio,0
186,qualità,0.3631757
186,solo,-0.1194989
186,studente,-0.4035421
187,didattica,0.9784373
187,parte,-1.2946700
187,prevede,-0.3322462
187,studeni,0
187,valutazione,0.4092311
188,carriera,0
188,così,0.4771842
188,fare,0.1700394
188,formazione_continua,0.2500000
188,magari,0
188,merito,1.4751070
188,merito,1.2853260
188,possibilità,0.1677536
188,valutazione,0.4092311
189,buona,1.2762666
189,cazzo,-0.1979673
189,quel,-0.2137914
189,scuola,-0.2930168
189,trend,0
190,bisogno,0.0000000
190,bisogno,0.0020139
190,buona,1.2762666
190,estremo,-0.4502156
190,ortografici,0
190,piena,0.3034851
190,piena,0.4813902
190,riforma,0.3269558
190,scuola,-0.2930168
190,scuola,-0.2930168
190,strafalcioni,-1.8539960
191,attuali,-0.3979331
191,diventare,0
191,maestri,1.9021470
191,potremo,0.3480997
191,prima,0.1584426
191,prima,-0.0075449
191,studenti,-0.3128458
191,va_bene,0.0000000
192,domande,-0.2505447
192,lasciamole,-0.7076891
192,risposte,-0.5277140
192,risposte,0.5202637
192,studenti,-0.3128458
193,concrete,1.1726859
193,riforme,0.3880491
193,riguarda,0.7656189
193,università,1.0000000
193,vogliamo,0.2505876
194,credo,0.2543057
194,italia,0
194,proprio,0.2885740
194,qui,0
195,berlusconiana,0
195,buona,1.2762666
195,scuola,-0.2930168
195,somiglia,0
196,occasione,1.1354830
196,parità,-0.4285714
196,persa,0
196,scolastica,0
196,scuola,-0.2930168
197,curioso,0.0771656
197,ora,0.0270589
197,pensa,0.1840481
197,piano,-0.7153263
197,sapere,0.4333467
197,svelato,-0.8647124
198,conviene,0.0000000
198,grado,-0.5424644
198,istintivamente,0
198,italia,0
198,mai,-0.7627831
198,mica,0
198,persone,0
198,sfornare,0
198,sinistra,-1.3142300
198,vera,0.1769159
198,votare,0
199,forma,-0.2053706
199,linguistica,0
199,scuola,-0.2930168
199,solo,-0.1194989
199,sostanza,0.7511309
200,assumere,-1.0330324
200,bei,2.1591550
200,entro,1.2381260
200,fa,0.1616711
200,gae,0
200,propositi,0
200,tanti,-0.2349552
201,campana,0.2273498
201,d,0
201,figli,0.2393604
201,genitori,0
201,imbianchini,-0.6465387
201,maniche,0
201,rimboccano,0
201,scandicci,0
202,coniugare,0
202,formazione,0.4497140
203,buona,1.2762666
203,scuola,-0.2930168
204,banchi,0.4340918
204,mondo,-0.3228885
204,seduto,-1.1731480
204,stato,0.2198772
204,stato,0.1613510
204,stato,0.1454871
205,allerta,0
205,avvio,0.4408573
205,consultazione,0.4708972
205,de,0
205,é,0.1256011
205,email,0
205,lasciare,-0.3756396
205,modo,0.7535947
205,momento,1.0535080
205,quando,0
205,sito,-1.8277390
205,solo,-0.1194989
205,web,0
206,assunzioni,-0.7201592
206,buona,1.2762666
206,matteo,0
206,mila,0
206,precari,-0.1206297
206,renzi,0
206,scuola,-0.2930168
207,assistente,0.3320410
207,bagnanti,-0.4885361
207,titolo,-0.2918348
207,vale,0.2853022
208,abilitazione,0
208,buona,1.2762666
208,completo,0.2989649
208,conto,0.1849563
208,conto,0.8301341
208,fatto,0.1788579
208,fatto,-0.0908829
208,italia,0
208,lungo,1.1915140
208,mai,-0.7627831
208,percorso,0
208,può,0.1054688
208,scuola,-0.2930168
208,tener,0.4485562
209,anni,0
209,concorsone,0
209,dopo,0.1599842
209,fuori,0
209,no,-0.7562506
209,senza,0
209,sfp,0
209,supplenze,0
210,dateci,-0.0044424
210,fateci,0.4873945
210,gelmini,0
210,gentilmente,0.7694445
210,indicazioni,0
210,maturità,0.1250000
210,prime,-0.0150694
210,quinte,0
210,riforma,0.3269558
210,riformata,0
210,sapere,0.4333467
210,sì,0.2500000
211,buona,1.2762666
211,carriera,0
211,docenti,0
211,formazione,0.4497140
211,nuove,0.7481396
211,opportunita,0
211,scuola,-0.2930168
212,anch,0
212,cmq,0
212,fare,0.1700394
212,grande,0.3005349
212,lanciatore,0
212,voglio,0.2077409
213,buona,1.2762666
213,divisione,0.3978906
213,problemi,-1.2503500
213,problemi,-1.0570490
213,renzi,0
213,scuola,-0.2930168
213,sillabe,0
213,tristezza,-1.8604610
214,bravi,1.8467297
214,classi,0.7618115
214,formate,0
214,meta,0
214,oops,0
214,ora,0.0270589
214,poi,0.4417840
214,quando,0
214,studenti,-0.3128458
214,vero,0.1398128
215,accordi,-0.1429812
215,accordo,-0.1008689
215,altri,-0.8753048
215,centemero,0
215,d,0
215,dopo,0.1599842
215,essere,0.1491227
215,fi,0
215,intese,-0.4949415
215,intese,1.4848250
215,intese,0.9898831
215,larghe,0.4553107
215,pd,0
215,possiamo,0.2238733
215,riforma,0.3269558
216,bene,0.5374784
216,idea,-0.5149957
216,idea,0.2255174
216,insegna,1.3874180
216,insegna,1.3874180
216,licenziare,0
216,male,-1.0616390
216,male,-0.8031169
216,oltre,0
216,possibile,0.7460535
216,premiare,0
216,rivoluzionaria,1.4344080
217,ahahaah,0
217,capra,-0.4264375
217,capra,-0.4264375
217,capra,-0.4264375
217,caso,-0.1212673
217,fatto,-0.0908829
217,fatto,0.1788579
217,serve,-0.0096774
218,buona,1.2762666
218,notare,0.6632001
218,punti,0.2603674
218,punti,-1.9896200
218,punti,0.5028711
218,scuola,-0.2930168
218,slide,0
218,titolo,-0.2918348
219,assumerne,-1.6021041
219,due,0
219,fame,-0.0828350
219,liberarsi,1.2904650
219,me,0
219,passano,0.3220327
219,precari,-0.1206297
219,proletariato,0
219,può,0.1054688
219,secondo,0
219,terzi,0
220,avere,0.2216343
220,buona,1.2762666
220,esempio,0.2767755
220,figura,0
220,genitori,0
220,insegnante,0.3819592
220,insegnante,1.5278370
220,rispetto,0.8509249
220,rispetto,1.1758020
220,scuola,-0.2930168
220,torneranno,1.6283100
221,chiusi,-1.0666389
221,chiusi,0.3128835
221,manca,-0.2754837
221,rif,0
221,sistemi,0.4045379
221,sistemi,0.1089140
222,investimenti,-0.6673045
222,istruzione,0.6303090
222,italia,0
222,riforma,0.3269558
222,risorse,-0.6314380
222,scuola,-0.2930168
222,scuola,-0.2930168
222,solo,-0.1194989
222,statale,1.2775860
222,statalizzata,0
223,chiamato,0.7596497
223,linee,0.0223794
223,patto,0
223,pensieri,0.3161820
223,pensieri,0.2803788
223,scorse,0.4792325
223,scorse,1.4376980
223,scorse,-0.9920954
223,scuola,-0.2930168
223,velocemente,0
224,dietro,0
224,fuori,0
224,lavagna,0
224,nessuno,0
224,porta,0.1185180
224,porta,0.2567889
225,anglicismi,0
225,buona,1.2762666
225,governo,0
225,linguistiche,0
225,perplessità,-0.4651858
225,scuola,-0.2930168
225,sillabazioni,0
225,sintesi,0
226,addormenti,0
226,eliminato,-1.6151100
226,italia,0
226,paese,0
226,quel,-0.2137914
226,selezionato,0.4935219
226,svegli,1.1873250
226,svegli,1.1264370
227,educazione,0.7087967
227,oggi,0.2300098
227,rassegna,0
227,renzi,0
227,rivoluzione,0.0127177
227,secondo,0
227,stampa,-0.5418907
228,buona,1.2762666
228,cosa,-0.1283872
228,guida,0.3098117
228,linee,0.0223794
228,prevedono,-0.4273290
228,scuola,-0.2930168
228,sostegno,-0.8731758
229,ancora,-0.1261360
229,anno,0
229,copiare,1.3611419
229,moratti,0
229,però,0
229,tre,0
229,zero,-0.0218424
230,esclusi,0
230,nervosi,0
230,scrive,0
230,scuola,-0.2930168
230,sindacati,-0.2007362
230,sindacati,-0.3345603
230,spiazzati,0
230,tavolo,0
231,governo,0
231,leggere,-0.6780423
231,leggere,0.5279838
231,piano,-0.7153263
231,presentato,0.3385794
231,rapporto,0
232,ambra,0
232,buona,1.2762666
232,commento,0.9571710
232,documento,0.3768057
232,marco,0
232,scuola,-0.2930168
233,articolate,-2.9454103
233,articolate,0.5890821
233,online,0
233,piano,-0.7153263
233,proposte,0
233,punti,0.2603674
233,punti,-1.9896200
233,punti,0.5028711
234,buona,1.2762666
234,errori,-0.6148262
234,errori,-1.4820060
234,fa,0.1616711
234,grammatica,-0.8956978
234,scuola,-0.2930168
235,buona,1.2762666
235,renzi,0
235,scuola,-0.2930168
236,didattica,0.9784373
236,giorni,0.2027941
236,gratuite,-2.7171240
236,letto,-0.1269808
236,letto,0.5079233
236,ore,0.0384342
236,ore,-0.8345703
236,ritornare,0
236,scuola,-0.2930168
236,sospensione,0
237,basta,0
237,buona,1.2762666
237,commento,0.9571710
237,punti,0.5028711
237,punti,0.2603674
237,punti,-1.9896200
237,scuola,-0.2930168
238,così,0.4771842
238,derivati,0.4619881
238,derivati,0.1539960
238,down,0
238,efficiente,0.0000000
238,miur,0
238,scuole,-0.3794489
238,server,0
238,ust,0
239,crescere,0.9330116
239,scuola,-0.2930168
239,video,0
240,anni,0
240,innovazione,1.0130380
240,mancano,-0.3035495
240,preparati,-1.6500470
240,preparati,2.0625590
240,professori,0
240,risorse,-0.6314380
240,scuola,-0.2930168
240,ultimi,-0.4939566
240,vissuto,0.3472739
241,buona,1.2762666
241,renzi,0
241,riforma,0.3269558
241,scuola,-0.2930168
242,cantino,0
242,classe,0.5624728
242,dirigente,0.7282419
242,entra,1.1564440
242,maestri,1.9021470
242,ogni,0
242,prevede,-0.3322462
242,scolastico,0
242,viva,0.3200381
242,viva,0.0377841
242,viva,0.3200381
242,viva,0.0377841
242,volta,0.4007650
242,volta,1.1151720
243,bisogno,0.0020139
243,bisogno,0.0000000
243,buona,1.2762666
243,buona,1.2762666
243,capirete,1.1466527
243,dite,0.5667784
243,docenti,0
243,no,-0.7562506
243,rende,0.6252959
243,scuola,-0.2930168
243,simpatia,-1.1689810
244,altro,-0.8486783
244,annuncio,0
244,contenuto,-0.4059092
244,cosa,-0.1283872
244,governare,0
244,italia,0
244,ove,0
244,pentole,0
244,quest,0.2594276
244,senza,0
244,stessa,0.0981876
244,televendite,0
244,uomo,0.2192142
244,vendere,0
245,annoso,0
245,fiatella,0
245,fronteggiare,-1.9586680
245,insegnanti,1.5067950
245,insegnanti,0.3766988
245,introduce,0
245,mentor,1.7904170
245,problema,-0.9492148
245,scuola,-0.2930168
246,ancora,-0.1261360
246,diritto,0.8685339
246,esiste,1.0601660
246,studio,0.0697708
246,studio,0.5671693
247,introduce,0
247,lavoro,0.2492198
247,lavoro,-0.5771407
247,legge,0.2268820
247,legge,0.4537640
247,pazzi,-0.3616197
247,pazzi,-0.0254422
247,retribuito,0
247,roba,-0.2898495
247,schiavitù,0
249,ancora,-0.1261360
249,buona,1.2762666
249,dopo,0.1599842
249,lineari,1.1458950
249,miliardi,0
249,parlare,-0.1866340
249,possibile,0.7460535
249,scuola,-0.2930168
249,tagli,0.3592093
249,tagli,0.3246699
250,cura,-0.1486066
250,cura,-0.0699325
250,ecosistema,0
250,format,0
250,prendersi,0.3294246
250,prendersi,-0.7619734
250,relaz,0
251,creiamo,0
251,cultura,0.4729221
251,insegnanti,1.5067950
251,insegnanti,0.3766988
251,inserendo,0
251,laureati,0
251,sportiva,-0.8434082
252,accendere,0.0000000
252,bolelli,0
252,creatività,0.1250000
252,eccitante,0.0098083
252,eccitante,1.3827330
252,franco,1.1889410
252,menti,0.4112879
252,posto,0.2319493
252,propone,0
253,alunni,0
253,deve,-1.1850719
253,diventare,0
253,luogo,0.3156195
253,meritocrazia,0.0000000
253,premia,0
253,professori,0
253,scuola,-0.2930168
254,deciderla,0
254,insieme,-0.0127073
254,meglio,1.4075560
254,riforma,0.3269558
254,roma,0
254,scriverla,0
254,studenti,-0.3128458
254,tavolino,-0.8334166
255,attori,0
255,cura,-0.1486066
255,cura,-0.0699325
255,ecosistema,0
255,educare,0.8740243
255,formativo,1.9444300
255,prendersi,0.3294246
255,prendersi,-0.7619734
255,qualità,0.3631757
255,relaz,0
255,ridef,0
256,buona,1.2762666
256,dietro,0
256,lavoro,-0.5771407
256,lavoro,0.2492198
256,luccisano,0
256,scuola,-0.2930168
257,bella,1.3083553
257,bella,0.6617670
257,buona,1.2762666
257,dopo,0.1599842
257,molti,0.2139297
257,passo,0.2612621
257,passo,0.2830340
257,passo,0.2612621
257,passo,0.2830340
257,proposta,0
257,scuola,-0.2930168
257,so,0.3374400
257,sputeranno,0
257,veleno,-0.3967586
258,merito,1.2853260
258,merito,1.4751070
258,rivoluzione,0.0127177
259,ambizioso,-0.1969769
259,pdf,0
259,piano,-0.7153263
259,scaricare,0
259,scuola,-0.2930168
259,tt,0
260,abilitati,0
260,alcuni,-0.6429805
260,alcuni,0.7913833
260,alcuni,-0.6429805
260,alcuni,0.7913833
260,altri,-0.8753048
260,altri,-0.8753048
260,concorso,0.6850054
260,devono,-1.4476119
260,devono,-1.4476119
260,docenti,0
260,essere,0.1491227
260,fare,0.1700394
260,no,-0.7562506
260,no,-0.7562506
261,me,0
261,piace,0.9509158
261,riforma,0.3269558
261,scuola,-0.2930168
261,so,0.3374400
262,assunz,0
262,concorso,0.6850054
262,gae,0
262,mila,0
262,mliardi,0
262,necessari,0.9432750
262,prenderete,0.4670911
262,problema,-0.9492148
262,risolutiva,0
262,vero,0.1398128
262,x,0
263,cn,0
263,entusiasmo,0.1113532
263,figli,0.2393604
263,genitori,0
263,gola,0.3902438
263,insegnanti,0.3766988
263,insegnanti,1.5067950
263,lavorano,-1.0567010
263,nla,0
263,nn,-1.2186080
263,prendono,0.2770760
263,qnd,0
263,rispettati,1.6469670
263,saltano,-1.6388900
263,sn,0
264,clerici,2.0900418
264,grafica,1.5897910
264,grafica,1.8169040
264,libro,-0.2654947
264,mangia,0
264,parodi,0
264,ricette,0
264,slide,0
264,uguale,0.3363941
265,anni,0
265,aspetta,-0.1555097
265,italia,0
265,riforma,0.3269558
265,vent,0
266,bel,0
266,buona,1.2762666
266,cosa,-0.1283872
266,dietro,0
266,giannini,0
266,libretto,0
266,meritocrazia,0.0000000
266,nasconde,-0.3179880
266,renzi,0
266,rosa,-0.3044254
266,scuola,-0.2930168
266,va,0.2143860
267,buona,1.2762666
267,cultura,0.4729221
267,esiste,1.0601660
267,esiste,1.0601660
267,istruzione,0.6303090
267,neanche,-1.0023800
267,scuola,-0.2930168
267,scuola,-0.2930168
267,senza,0
267,seria,0.1443216
267,solo,-0.1194989
268,buona,1.2762666
268,critici,-0.1496336
268,critici,1.3467026
268,davvero,0.8716076
268,essere,0.1491227
268,matteo,0
268,potrebbe,0.2294283
268,punti,0.2603674
268,punti,-1.9896200
268,punti,0.5028711
268,renzi,0
268,riforma,0.3269558
268,scuola,-0.2930168
269,cicli,0
269,energie,0.2509064
269,manca,-0.2754837
269,nuove,0.7481396
269,ripensamento,0
270,anni,0
270,d,0
270,giro,0
270,italia,0
270,paio,0.1805836
270,paio,-0.7116219
270,pari,-1.9706850
270,pari,0.6568949
270,pari,-0.6902964
270,posto,0.2319493
270,quindi,0
270,scandinavia,0
271,avere,0.2216343
271,coraggio,-0.1782130
271,dobbiamo,-1.4633890
271,investire,-1.1154670
271,scuola,-0.2930168
272,documento,0.3768057
272,documento,0.3768057
272,errori,-0.6148262
272,errori,-1.4820060
272,intitolato,0
272,ortografici,0
272,punti,0.5028711
272,punti,0.2603674
272,punti,-1.9896200
272,renzi,0
272,scuola,-0.2930168
272,stato,0.1613510
272,stato,0.2198772
272,stato,0.1454871
273,coding,0
273,competenze,0.7485015
273,competenze,0.9402091
273,computazionale,0
273,digital,0
273,digitali,0
273,pensiero,0.2397822
273,piano,-0.7153263
273,riforma,0.3269558
273,scuola,-0.2930168
274,bergamaschi,0
274,contenga,-0.5624053
274,contributi,0.3772660
274,esperienze,0.7822677
274,orgogliosa,0.3573703
274,tecnici,0.7962463
275,dipendente,-0.8038534
275,riflessioni,0.5171285
276,ecco,0
276,nuovo,0.5390345
276,pdf,0
276,piano,-0.7153263
276,scuola,-0.2930168
276,versione,0.3351572
277,riflessioni,0.5171285
278,blog,0
278,legge,0.2268820
278,legge,0.4537640
278,meglio,1.4075560
278,movimento,0.2757713
278,movimento,-0.2757713
278,trasparenza,0.6106412
279,aperti,-0.4237359
279,beni,1.1427143
279,cinghia,0
279,ricreare,2.1018500
279,sistemi,0.4045379
279,sistemi,0.1089140
279,trasmissione,0.7036909
280,bisogna,0.0000000
280,bisogna,0.2297839
280,bisogna,0.0000000
280,bisogna,0.2297839
280,don,0.3178658
280,essere,0.1491227
280,fare,0.1700394
280,fare,0.1700394
280,milani,0
280,poter,0.2488929
280,preoccuparsi,-1.2751860
280,preoccuparsi,0.0697069
280,scuola,-0.2930168
280,scuola,-0.2930168
280,solo,-0.1194989
280,x,0
281,ancora,-0.1261360
281,conviene,0.0000000
281,davvero,0.8716076
281,paese,0
281,punta,-2.3397590
281,punta,0.5913676
281,qualità,0.3631757
281,quantità,-0.3739919
281,stampa,-0.5418907
281,vista,-1.1517470
282,basi,-0.1065409
282,cose,-0.1806860
282,cose,-0.4014774
282,de,0
282,destra,1.0474660
282,messo,-0.1689020
282,pubblica,-0.2891866
282,scuola,-0.2930168
282,sfacelo,-0.5135757
283,buona,1.2762666
283,grammatica,-0.8956978
283,punti,0.5028711
283,punti,0.2603674
283,punti,-1.9896200
283,renzi,0
283,ripasso,0
283,scuola,-0.2930168
283,servirebbe,-0.0161872
284,buon,0
284,buona,1.2762666
284,leggete,0.6755979
284,piano,-0.7153263
284,scuola,-0.2930168
285,ajello,0
285,lucida,0.9131126
285,lucida,0.7094362
285,m,0
285,ricostruzione,0
285,riforme,0.3880491
285,storia,-0.6289594
286,annuali,0
286,assemblee,0
286,ferie,-1.1548940
286,giornate,0
286,lavoratore,-0.4107118
286,perse,-1.3326500
286,scioperi,-0.4846699
286,scuola,-0.2930168
286,wpeppe,0
287,buona,1.2762666
287,cattiva,-1.7282713
287,male,-1.0616390
287,male,-0.8031169
287,meno,-0.8320329
287,pensa,0.1840481
287,po,0
287,renzi,0
287,scuola,-0.2930168
288,ispirato,0.1071624
